This list contains all games supported by FB Alpha.

5812 games supported in total; X = excluded from build; D = included in debug build only; NW = not working

  name		  status  full name						  parent	  year	  company	  hardware	  remarks
+---------------+-------+-------------------------------------------------------+---------------+-------+---------------+---------------+---------------------------------------+
| md_animania	|  	| Animaniacs (Euro)					| 		| 1994	| Konami	| Sega Megadrive| 					|
| md_animaniau	|  	| Animaniacs (USA)					| md_animania	| 1994	| Konami	| Sega Megadrive| 					|
| pce_ankoku	|  	| Ankoku Densetsu					| 		| 1990	| Victor Interac| PC Engine	| 					|
| md_anotherw	|  	| Another World (Euro)					| 		| 1993	| Virgin Games	| Sega Megadrive| 					|
| anteater	|  	| Anteater						| 		| 1982	| Stern (Tago li| Galaxian	| 					|
| pce_aoiblink	|  	| Aoi Blink						| 		| 1990	| Hudson	| PC Engine	| 					|
| md_genchohi	|  	| Aoki Ookami to Shiroki Meshika - Genchou Hishi (Jpn)	| md_genghis2	| 1993	| Koei		| Sega Megadrive| 					|
| aponow	|  	| Apocaljpse Now					| rescue	| 1982	| bootleg	| Galaxian	| 					|
| pce_appgateb	|  	| Appare! Gateball					| 		| 1988	| Hudson	| PC Engine	| 					|
| md_aqrenk	|  	| Aq Renkan Awa (Chi)					| 		| 1995	| C&E		| Sega Megadrive| 					|
| aquajackj	|  	| Aquajack (Japan)					| aquajack	| 1990	| Taito Corporat| Taito-Z	| 					|
| aquajacku	|  	| Aquajack (US)						| aquajack	| 1990	| Taito Corporat| Taito-Z	| 					|
| aquajack	|  	| Aquajack (World)					| 		| 1990	| Taito Corporat| Taito-Z	| 					|
| aquarium	|  	| Aquarium (Japan)					| 		| 1996	| Excellent Syst| Miscellaneous	| 					|
| arabian	|  	| Arabian						| 		| 1983	| Sun Electronic| Miscellaneous	| 					|
| arabiana	|  	| Arabian (Atari)					| arabian	| 1983	| [Sun Electroni| Miscellaneous	| 					|
| aracnis	|  	| Aracnis (bootleg of Scorpion on Moon Cresta hardware)	| scorpion	| 19??	| bootleg	| Galaxian	| 					|
| arbalest	|  	| Arbalester						| 		| 1989	| Seta		| Seta		| Imperfect inputs			|
| md_arcadecl	|  	| Arcade Classics (Euro, USA)				| 		| 1996	| Sega		| Sega Megadrive| 					|
| md_arcadegh	|  	| Arcade's Greatest Hits (Euro)				| 		| 1996	| Midway	| Sega Megadrive| 					|
| md_archrivl	|  	| Arch Rivals (Euro, USA)				| 		| 1992	| Flying Edge	| Sega Megadrive| 					|
| md_arcusj	|  	| Arcus Odyssey (Jpn)					| md_arcus	| 1991	| Wolf Team	| Sega Megadrive| 					|
| md_arcus	|  	| Arcus Odyssey (USA)					| 		| 1991	| Renovation	| Sega Megadrive| 					|
| area88r	|  	| Area 88 (Japan Resale ver.)				| unsquad	| 1989	| Daipro / Capco| CPS1		| 					|
| area88	|  	| Area 88 (Japan)					| unsquad	| 1989	| Daipro / Capco| CPS1		| 					|
| lwingsj	|  	| Ares no Tsubasa (Japan)				| lwings	| 1986	| Capcom	| Miscellaneous	| 					|
| rygarj	|  	| Argus no Senshi (Japan)				| rygar		| 1986	| Tecmo		| Miscellaneous	| 					|
| arkgcbl	|  	| Arkanoid (bootleg on Block hardware)			| arkanoid	| 1986	| bootleg	| Arkanoid	| 					|
| arkanoidjb	|  	| Arkanoid (bootleg with MCU set 1)			| arkanoid	| 1986	| bootleg	| Arkanoid	| 					|
| arkanoidjb2	|  	| Arkanoid (bootleg with MCU set 2)			| arkanoid	| 1986	| bootleg (Beta)| Arkanoid	| 					|
| arkanoidjba	|  	| Arkanoid (bootleg with MCU, alt)			| arkanoid	| 1986	| bootleg	| Arkanoid	| 					|
| ark1ball	|  	| Arkanoid (bootleg with MCU, harder)			| arkanoid	| 1986	| bootleg	| Arkanoid	| 					|
| ark1balla	|  	| Arkanoid (bootleg with MCU, harder, alt)		| arkanoid	| 1986	| bootleg	| Arkanoid	| 					|
| arkangc	|  	| Arkanoid (Game Corporation bootleg, set 1)		| arkanoid	| 1986	| bootleg	| Arkanoid	| 					|
| arkangc2	|  	| Arkanoid (Game Corporation bootleg, set 2)		| arkanoid	| 1986	| bootleg	| Arkanoid	| 					|
| arkanoidj	|  	| Arkanoid (Japan)					| arkanoid	| 1986	| Taito Corporat| Arkanoid	| 					|
| arkatayt	|  	| Arkanoid (Tayto bootleg)				| arkanoid	| 1986	| bootleg	| Arkanoid	| 					|
| arktayt2	|  	| Arkanoid (Tayto bootleg, harder)			| arkanoid	| 1986	| bootleg	| Arkanoid	| 					|
| arkanoidu	|  	| Arkanoid (US)						| arkanoid	| 1986	| Taito America | Arkanoid	| 					|
| arkanoiduo	|  	| Arkanoid (US, older)					| arkanoid	| 1986	| Taito America | Arkanoid	| 					|
| arkanoid	|  	| Arkanoid (World)					| 		| 1986	| Taito Corporat| Arkanoid	| 					|
| arknoid2b	|  	| Arkanoid - Revenge of DOH (Japan bootleg)		| arknoid2	| 1987	| bootleg	| Miscellaneous	| 					|
| arknoid2j	|  	| Arkanoid - Revenge of DOH (Japan)			| arknoid2	| 1987	| Taito Corporat| Miscellaneous	| 					|
| arknoid2u	|  	| Arkanoid - Revenge of DOH (US)			| arknoid2	| 1987	| Taito America | Miscellaneous	| 					|
| arknoid2	|  	| Arkanoid - Revenge of DOH (World)			| 		| 1987	| Taito Corporat| Miscellaneous	| 					|
| armedf	|  	| Armed Formation					| 		| 1988	| Nichibutsu	| Miscellaneous	| 					|
| armedff	|  	| Armed Formation (Fillmore license)			| armedf	| 1988	| Nichibutsu	| Miscellaneous	| 					|
| pce_armedf	|  	| Armed Formation F					| 		| 1990	| Pack-In-Video	| PC Engine	| 					|
| batriderc	|  	| Armed Police Batrider (China) (Fri Feb 13 1998)	| batrider	| 1998	| Raizing / 8ing| Toaplan GP9001| 					|
| batrider	|  	| Armed Police Batrider (Europe) (Fri Feb 13 1998)	| 		| 1998	| Raizing / 8ing| Toaplan GP9001| 					|
| batriderk	|  	| Armed Police Batrider (Korea) (Fri Feb 13 1998)	| batrider	| 1998	| Raizing / 8ing| Toaplan GP9001| 					|
| batrideru	|  	| Armed Police Batrider (U.S.A.) (Fri Feb 13 1998)	| batrider	| 1998	| Raizing / 8ing| Toaplan GP9001| 					|
| batriderja	|  	| Armed Police Batrider - A Version (Japan) (Mon Dec 22 | batrider	| 1998	| Raizing / 8ing| Toaplan GP9001| 					|
| batridert	|  	| Armed Police Batrider - A Version (Taiwan) (Mon Dec 22| batrider	| 1998	| Raizing / 8ing| Toaplan GP9001| 					|
| batriderj	|  	| Armed Police Batrider - B Version (Japan) (Fri Feb 13 | batrider	| 1998	| Raizing / 8ing| Toaplan GP9001| 					|
| armorcar	|  	| Armored Car (set 1)					| 		| 1981	| Stern		| Galaxian	| 					|
| armorcar2	|  	| Armored Car (set 2)					| armorcar	| 1981	| Stern		| Galaxian	| 					|
| armwara	|  	| Armored Warriors (940920 Asia)			| armwar	| 1994	| Capcom	| CPS2		| 					|
| armwaru1	|  	| Armored Warriors (940920 USA)				| armwar	| 1994	| Capcom	| CPS2		| 					|
| armwar1d	|  	| Armored Warriors (941011 Europe Phoenix Edition)	| armwar	| 1994	| bootleg	| CPS2		| 					|
| armwarr1	|  	| Armored Warriors (941011 Europe)			| armwar	| 1994	| Capcom	| CPS2		| 					|
| armwar	|  	| Armored Warriors (941024 Europe)			| 		| 1994	| Capcom	| CPS2		| 					|
| armwaru	|  	| Armored Warriors (941024 USA)				| armwar	| 1994	| Capcom	| CPS2		| 					|
| md_arnoldp	|  	| Arnold Palmer Tournament Golf (Euro, USA)		| 		| 1989	| Sega		| Sega Megadrive| 					|
| md_arrow	|  	| Arrow Flash (World)					| 		| 1990	| Sega		| Sega Megadrive| 					|
| md_arrow1	|  	| Arrow Flash (World, Alt)				| md_arrow	| 1990	| Sega		| Sega Megadrive| 					|
| md_artalive	|  	| Art Alive (World)					| 		| 1991	| Sega		| Sega Megadrive| 					|
| md_aof	|  	| Art of Fighting (Euro)				| 		| 1994	| Sega		| Sega Megadrive| 					|
| md_aofp	|  	| Art of Fighting (Prototype, 19940711)			| md_aof	| 1994	| Sega		| Sega Megadrive| 					|
| md_aofu	|  	| Art of Fighting (USA)					| md_aof	| 1994	| Sega		| Sega Megadrive| 					|
| aof		|  	| Art of Fighting / Ryuuko no Ken (NGM-044)(NGH-044)	| 		| 1992	| SNK		| Neo Geo MVS	| 					|
| aof2a		|  	| Art of Fighting 2 / Ryuuko no Ken 2 (NGH-056)		| aof2		| 1994	| SNK		| Neo Geo MVS	| 					|
| aof2		|  	| Art of Fighting 2 / Ryuuko no Ken 2 (NGM-056)		| 		| 1994	| SNK		| Neo Geo MVS	| 					|
| aof3k		|  	| Art of Fighting 3 - The Path of the Warrior (Korean re| aof3		| 1996	| SNK		| Neo Geo MVS	| 					|
| aof3		|  	| Art of Fighting 3 - The Path of the Warrior / Art of F| 		| 1996	| SNK		| Neo Geo MVS	| 					|
| md_arttool	|  	| Art Tool						| 		| 199?	| <unknown>	| Sega Megadrive| 					|
| pce_arttool	|  	| Artist Tool						| 		| 1990	| NEC Home Elect| PC Engine	| 					|
| ashnojoe	|  	| Ashita no Joe (Japan)					| scessjoe	| 1990	| WAVE / Taito C| Miscellaneous	| Incomplete sound			|
| ashuraj	|  	| Ashura Blaster (Japan)				| ashura	| 1990	| Taito Corporat| Taito B System| 					|
| ashurau	|  	| Ashura Blaster (US)					| ashura	| 1990	| Taito America | Taito B System| 					|
| ashura	|  	| Ashura Blaster (World)				| 		| 1990	| Taito Corporat| Taito B System| 					|
| md_asscreed	|  	| Assassins Creed (Rus)					| md_dlair	| 199?	| <unlicensed>	| Sega Megadrive| 					|
| md_leynos	|  	| Assault Suit Leynos (Jpn)				| md_trgearth	| 1990	| NCS		| Sega Megadrive| 					|
| md_astergre	|  	| Asterix and the Great Rescue (Euro)			| 		| 1993	| Sega		| Sega Megadrive| 					|
| md_astergreu	|  	| Asterix and the Great Rescue (USA)			| md_astergre	| 1994	| Sega		| Sega Megadrive| 					|
| md_asterpg	|  	| Asterix and the Power of the Gods (Euro)		| 		| 1995	| Sega		| Sega Megadrive| 					|
| md_asterpgp	|  	| Asterix and the Power of the Gods (Euro, Prototype)	| md_asterpg	| 1995	| Sega		| Sega Megadrive| 					|
| asukaj	|  	| Asuka & Asuka (Japan)					| asuka		| 1988	| Taito Corporat| Taito Misc	| 					|
| asuka		|  	| Asuka & Asuka (World)					| 		| 1988	| Taito Corporat| Taito Misc	| 					|
| asurabld	|  	| Asura Blade - Sword of Dynasty (Japan)		| 		| 1998	| Fuuki		| FG-3		| Imperfect GFX				|
| asurabus	|  	| Asura Buster - Eternal Warriors (Japan)		| 		| 2000	| Fuuki		| FG-3		| Imperfect SND, freezes on first boss	|
| atehate	|  	| Athena no Hatena ?					| 		| 1993	| Athena	| Seta		| 					|
| acitya	|  	| Atlantic City Action					| bwcasino	| 1983	| EPOS Corporati| Pac-man	| 					|
| atomboya	|  	| Atomic Boy (revision A)				| wilytowr	| 1985	| Irem (Memetron| M63		| 					|
| atomboy	|  	| Atomic Boy (revision B)				| wilytowr	| 1985	| Irem (Memetron| M63		| 					|
| atomicp	|  	| Atomic Point (Korea)					| 		| 1990	| Philco	| System 16B	| 					|
| atompunk	|  	| Atomic Punk (US)					| dynablst	| 1991	| Irem America (| M90		| 					|
| md_atomroboj	|  	| Atomic Robo-Kid (Jpn)					| md_atomrobo	| 1990	| Treco		| Sega Megadrive| 					|
| md_atomrobo	|  	| Atomic Robo-Kid (USA)					| 		| 1990	| Treco		| Sega Megadrive| 					|
| pce_atomrobo	|  	| Atomic Robo-kid Special				| 		| 1990	| UPL		| PC Engine	| 					|
| md_atomrun	|  	| Atomic Runner (Euro)					| 		| 1992	| Data East	| Sega Megadrive| 					|
| md_atomrunu	|  	| Atomic Runner (USA)					| md_atomrun	| 1992	| Data East	| Sega Megadrive| 					|
| md_atptour	|  	| ATP Tour (Euro)					| 		| 1995	| Sega		| Sega Megadrive| 					|
| md_atptourp7	|  	| ATP Tour Championship Tennis (Prototype, 19940509)	| md_atptour	| 1994	| Sega		| Sega Megadrive| 					|
| md_atptourp6	|  	| ATP Tour Championship Tennis (Prototype, 19940719)	| md_atptour	| 1994	| Sega		| Sega Megadrive| 					|
| md_atptourp5	|  	| ATP Tour Championship Tennis (Prototype, 19940723)	| md_atptour	| 1994	| Sega		| Sega Megadrive| 					|
| md_atptourp4	|  	| ATP Tour Championship Tennis (Prototype, 19940802)	| md_atptour	| 1994	| Sega		| Sega Megadrive| 					|
| md_atptourp3	|  	| ATP Tour Championship Tennis (Prototype, 19940805)	| md_atptour	| 1994	| Sega		| Sega Megadrive| 					|
| md_atptourp2	|  	| ATP Tour Championship Tennis (Prototype, 19940808)	| md_atptour	| 1994	| Sega		| Sega Megadrive| 					|
| md_atptourp1	|  	| ATP Tour Championship Tennis (Prototype, 19940908)	| md_atptour	| 1994	| Sega		| Sega Megadrive| 					|
| md_atptouru	|  	| ATP Tour Championship Tennis (USA)			| md_atptour	| 1994	| Sega		| Sega Megadrive| 					|
| aurailj	|  	| Aurail (set 1, Japan, FD1089A 317-0167)		| aurail	| 1990	| Sega / Westone| System 16B	| 					|
| aurail1	|  	| Aurail (set 2, World, FD1089B 317-0168)		| aurail	| 1990	| Sega / Westone| System 16B	| 					|
| aurail	|  	| Aurail (set 3, US, unprotected)			| 		| 1990	| Sega / Westone| System 16B	| 					|
| md_austrarl	|  	| Australian Rugby League (Euro)			| 		| 1994	| Electronic Art| Sega Megadrive| 					|
| pce_avpoker	|  	| AV Poker						| 		| 1992	| Games Express	| PC Engine	| 					|
| md_avatar	|  	| Avatar (Rus)						| md_jimpower	| 199?	| <unknown>	| Sega Megadrive| 					|
| avengers	|  	| Avengers (US set 1)					| 		| 1987	| Capcom	| Miscellaneous	| 					|
| avengers2	|  	| Avengers (US set 2)					| avengers	| 1987	| Capcom	| Miscellaneous	| 					|
| md_awepossm	|  	| Awesome Possum (USA)					| 		| 1993	| Tengen	| Sega Megadrive| 					|
| md_awepossmp	|  	| Awesome Possum (USA, Prototype)			| md_awepossm	| 1993	| Tengen	| Sega Megadrive| 					|
| md_aworg	|  	| Aworg (Jpn, SegaNet)					| 		| 1991	| Sega		| Sega Megadrive| 					|
| md_awspro	|  	| AWS Pro Moves Soccer (USA)				| 		| 1993	| ASCII Entertai| Sega Megadrive| 					|
| md_smgp2	|  	| Ayrton Senna's Super Monaco GP II (Euro, Jpn)		| 		| 1992	| Sega		| Sega Megadrive| 					|
| md_smgp2u	|  	| Ayrton Senna's Super Monaco GP II (USA)		| md_smgp2	| 1992	| Sega		| Sega Megadrive| 					|
| aztarac	|  	| Aztarac						| 		| 1983	| Centuri	| Miscellaneous	| Vector graphics			|
| azurian	|  	| Azurian Attack					| 		| 1982	| Rait Electroni| Galaxian	| 					|
| bonkadv	|  	| B.C. Kid / Bonk's Adventure / Kyukyoku!! PC Genjin	| 		| 1994	| Kaneko	| Kaneko16	| 					|
| bcstry	|  	| B.C. Story (set 1)					| 		| 1997	| SemiCom	| Miscellaneous	| 					|
| bcstrya	|  	| B.C. Story (set 2)					| bcstry	| 1997	| SemiCom	| Miscellaneous	| 					|
| md_bob	|  	| B.O.B. (Euro, USA)					| 		| 1993	| Electronic Art| Sega Megadrive| 					|
| md_bobp	|  	| B.O.B. (USA, Prototype)				| md_bob	| 1993	| Electronic Art| Sega Megadrive| 					|
| md_babyboom1	|  	| Baby Boom (Prototype, 19940603)			| md_babyboom	| 199?	| <unknown>	| Sega Megadrive| 					|
| md_babyboom2	|  	| Baby Boom (Prototype, 19940606)			| md_babyboom	| 199?	| <unknown>	| Sega Megadrive| 					|
| md_babyboom	|  	| Baby Boom (Prototype, 19940811)			| 		| 199?	| <unknown>	| Sega Megadrive| 					|
| md_babyd	|  	| Baby's Day Out (USA, Prototype)			| 		| 199?	| <unknown>	| Sega Megadrive| 					|
| md_babydo	|  	| Baby's Day Out (USA, Prototype, Earlier)		| md_babyd	| 199?	| <unknown>	| Sega Megadrive| 					|
| backfirt	|  	| Back Fire (Tecmo) (Japan, Bootleg, Prototype?)	| 		| 1988	| Tecmo		| Miscellaneous	| 					|
| bssoccer	|  	| Back Street Soccer					| 		| 1996	| SunA		| Miscellaneous	| graphics issues?			|
| md_backtof3	|  	| Back to the Future Part III (Euro)			| 		| 1991	| Imageworks	| Sega Megadrive| 					|
| md_backtof3u	|  	| Back to the Future Part III (USA)			| md_backtof3	| 1991	| Arena Entertai| Sega Megadrive| 					|
| backfire	|  	| Backfire! (set 1)					| 		| 1995	| Data East Corp| DECO IC16	| 					|
| backfirea	| D NW	| Backfire! (set 2)					| backfire	| 1995	| Data East Corp| DECO IC16	| Set inputs to \"Joystick\" in test mod|
| baddudes	|  	| Bad Dudes vs. Dragonninja (US)			| 		| 1988	| Data East USA	| DEC0		| 					|
| md_badomen	|  	| Bad Omen (Jpn, Kor)					| md_devilish	| 1992	| Hot-B		| Sega Megadrive| 					|
| bagmanmc	| D NW	| Bagman (Moon Cresta hardware)				| bagman	| 1982	| bootleg	| Galaxian	| Bad Colours				|
| md_bahamuts	|  	| Bahamut Senki (Jpn)					| 		| 1991	| Sega		| Sega Megadrive| 					|
| bakatono	|  	| Bakatonosama Mahjong Manyuuki (MOM-002)(MOH-002)	| 		| 1991	| Monolith Corp.| Neo Geo MVS	| 					|
| bakubrkr	|  	| Bakuretsu Breaker					| explbrkr	| 1992	| Kaneko	| Kaneko16	| 					|
| md_balljack	|  	| Ball Jacks (Euro, Jpn)				| 		| 1993	| Namco		| Sega Megadrive| 					|
| tg_ballistx	|  	| Ballistix						| 		| 1992	| NEC		| TurboGrafx 16	| 					|
| pce_ballistx	|  	| Ballistix						| 		| 1991	| Coconuts Japan| PC Engine	| 					|
| ballbros	|  	| Balloon Brothers					| 		| 1992	| East Technolog| Taito-X	| 					|
| md_ballz3d	|  	| Ballz 3D (Euro, USA)					| 		| 1994	| Accolade	| Sega Megadrive| 					|
| b2buster	|  	| Bang 2 Busters (Prototype)				| 		| 2000	| Visco		| Neo Geo MVS	| 					|
| bangbead	|  	| Bang Bead						| 		| 2000	| Visco		| Neo Geo MVS	| 					|
| bangbedp	|  	| Bang Bead (Prototype?)				| bangbead	| 2000	| Visco		| Neo Geo MVS	| 					|
| bankp		|  	| Bank Panic						| 		| 1984	| [Sanritsu] Seg| Miscellaneous	| 					|
| baraduke	|  	| Baraduke						| aliensec	| 1985	| Namco		| Miscellaneous	| 					|
| md_barbiesm	|  	| Barbie Super Model (USA)				| 		| 1992	| Hi Tech Expres| Sega Megadrive| 					|
| md_barbvac	|  	| Barbie Vacation Adventure (USA, Prototype)		| 		| 1994	| Hi Tech Expres| Sega Megadrive| 					|
| md_bk2p	|  	| Bare Knuckle II (Jpn, Prototype)			| md_sor2	| 1992	| Sega		| Sega Megadrive| 					|
| md_bk3	|  	| Bare Knuckle III (Jpn)				| md_sor3	| 1994	| Sega		| Sega Megadrive| 					|
| md_bk3p	|  	| Bare Knuckle III (Jpn, Prototype)			| md_sor3	| 1994	| Sega		| Sega Megadrive| 					|
| pce_baribari	|  	| Bari Bari Densetsu					| 		| 1989	| Taito		| PC Engine	| 					|
| md_barkley	|  	| Barkley Shut Up and Jam! (Euro, USA)			| 		| 1993	| Accolade	| Sega Megadrive| 					|
| md_barkley2	|  	| Barkley Shut Up and Jam! 2 (USA)			| 		| 1995	| Accolade	| Sega Megadrive| 					|
| md_barkley2p	|  	| Barkley Shut Up and Jam! 2 (USA, Prototype)		| md_barkley2	| 1995	| Accolade	| Sega Megadrive| 					|
| md_barney	|  	| Barney's Hide & Seek Game (USA)			| 		| 1993	| Sega		| Sega Megadrive| 					|
| pce_barunba	|  	| Barunba						| 		| 1990	| Namcot	| PC Engine	| 					|
| md_barver	|  	| Barver Battle Saga - Tai Kong Zhan Shi (Chi)		| 		| 199?	| <unlicensed>	| Sega Megadrive| 					|
| bstars2	|  	| Baseball Stars 2					| 		| 1992	| SNK		| Neo Geo MVS	| 					|
| bstarsh	|  	| Baseball Stars Professional (NGH-002)			| bstars	| 1990	| SNK		| Neo Geo MVS	| 					|
| bstars	|  	| Baseball Stars Professional (NGM-002)			| 		| 1990	| SNK		| Neo Geo MVS	| 					|
| md_bassmc	|  	| BASS Masters Classic (USA)				| 		| 1995	| Black Pearl	| Sega Megadrive| 					|
| md_bassmpro	|  	| BASS Masters Classic - Pro Edition (USA)		| 		| 1996	| THQ		| Sega Megadrive| 					|
| pce_batman	|  	| Batman						| 		| 1990	| Sunsoft	| PC Engine	| 					|
| md_batman	|  	| Batman (Euro)						| 		| 1990	| Sega		| Sega Megadrive| 					|
| md_batmanj	|  	| Batman (Jpn)						| md_batman	| 1990	| Sunsoft	| Sega Megadrive| 					|
| md_batmanu	|  	| Batman (USA)						| md_batman	| 1990	| Sunsoft	| Sega Megadrive| 					|
| md_batmanrj	|  	| Batman - Revenge of the Joker (USA)			| 		| 1992	| Sunsoft	| Sega Megadrive| 					|
| md_batmanf	|  	| Batman Forever (World)				| 		| 1995	| Acclaim Entert| Sega Megadrive| 					|
| batman2	|  	| Batman Part 2						| phoenix	| 1981	| bootleg	| Galaxian	| 					|
| md_batmanrn	|  	| Batman Returns (World)				| 		| 1992	| Sega		| Sega Megadrive| 					|
| batsugun	|  	| Batsugun (set 1)					| 		| 1993	| Toaplan	| Dual Toaplan G| 					|
| batsuguna	|  	| Batsugun (set 2)					| batsugun	| 1993	| Dual Toaplan	| Toaplan GP9001| 					|
| batsugunsp	|  	| Batsugun (Special Ver.)				| batsugun	| 1993	| Dual Toaplan	| Toaplan GP9001| 					|
| sgx_battlace	|  	| Battle Ace						| 		| 1989	| Hudson	| SuperGrafx	| 					|
| bbakraidja	|  	| Battle Bakraid (Japan) (Wed Apr 7 1999)		| bbakraid	| 1999	| Eighting	| Toaplan GP9001| 					|
| bbakraidj	|  	| Battle Bakraid - Unlimited Version (Japan) (Tue Jun 8 | bbakraid	| 1999	| Eighting	| Toaplan GP9001| 					|
| bbakraid	|  	| Battle Bakraid - Unlimited Version (U.S.A.) (Tue Jun 8| 		| 1999	| Eighting	| Toaplan GP9001| 					|
| bchopper	|  	| Battle Chopper					| 		| 1987	| Irem		| M72		| 					|
| batcira	|  	| Battle Circuit (970319 Asia)				| batcir	| 1997	| Capcom	| CPS2		| 					|
| batcird	|  	| Battle Circuit (970319 Euro Phoenix Edition)		| batcir	| 1997	| bootleg	| CPS2		| 					|
| batcir	|  	| Battle Circuit (970319 Euro)				| 		| 1997	| Capcom	| CPS2		| 					|
| batcirj	|  	| Battle Circuit (970319 Japan)				| batcir	| 1997	| Capcom	| CPS2		| 					|
| flipshot	|  	| Battle Flip Shot					| 		| 1998	| Visco		| Neo Geo MVS	| 					|
| bgareggahk	|  	| Battle Garegga (Hong Kong / Austria?) (Sat Feb 3 1996)| bgaregga	| 1996	| Raizing / 8ing| Toaplan GP9001| 					|
| bgareggatw	|  	| Battle Garegga (Taiwan / Germany) (Thu Feb 1 1996)	| bgaregga	| 1996	| Raizing / 8ing| Toaplan GP9001| 					|
| bgaregga	|  	| Battle Garegga (World) (Sat Feb 3 1996)		| 		| 1996	| Raizing / 8ing| Toaplan GP9001| 					|
| bgaregganv	|  	| Battle Garegga - New Version (Hong Kong / Austria?) (S| bgaregga	| 1996	| Raizing / 8ing| Toaplan GP9001| 					|
| bgareggacn	|  	| Battle Garegga - Type 2 (China / Denmark?) (Tue Apr 2 | bgaregga	| 1996	| Raizing / 8ing| Toaplan GP9001| 					|
| bgareggat2	|  	| Battle Garegga - Type 2 (World) (Sat Mar 2 1996)	| bgaregga	| 1996	| Raizing / 8ing| Toaplan GP9001| 					|
| md_battlyui	|  	| Battle Golfer Yui (Jpn)				| 		| 1991	| Sega		| Sega Megadrive| 					|
| btlkroad	|  	| Battle K-Road						| 		| 1994	| Psikyo	| Psikyo 68EC020| 					|
| pce_batloder	|  	| Battle Lode Runner					| 		| 1993	| Hudson	| PC Engine	| 					|
| md_btlmania	|  	| Battle Mania (Jpn)					| md_troubsht	| 1992	| Vic Tokai	| Sega Megadrive| 					|
| md_btlmanid	|  	| Battle Mania Daiginjou (Jpn, Kor)			| 		| 1993	| Vic Tokai	| Sega Megadrive| 					|
| atlantisb	|  	| Battle of Atlantis (bootleg)				| atlantis	| 1981	| bootleg	| Galaxian	| 					|
| atlantis	|  	| Battle of Atlantis (set 1)				| 		| 1981	| Comsoft	| Galaxian	| 					|
| atlantis2	|  	| Battle of Atlantis (set 2)				| atlantis	| 1981	| Comsoft	| Galaxian	| 					|
| tg_batlroyl	|  	| Battle Royale						| 		| 1990	| NEC		| TurboGrafx 16	| 					|
| bsharkj	|  	| Battle Shark (Japan)					| bshark	| 1989	| Taito Corporat| Taito-Z	| 					|
| bsharkjjs	|  	| Battle Shark (Japan, Joystick)			| bshark	| 1989	| Taito Corporat| Taito-Z	| 					|
| bsharku	|  	| Battle Shark (US)					| bshark	| 1989	| Taito America | Taito-Z	| 					|
| bshark	|  	| Battle Shark (World)					| 		| 1989	| Taito Corporat| Taito-Z	| 					|
| md_battlesq	|  	| Battle Squadron (Euro, USA)				| 		| 1990	| Electronic Art| Sega Megadrive| 					|
| md_battlems	|  	| Battlemaster (USA)					| 		| 1991	| Arena Entertai| Sega Megadrive| 					|
| md_btech	|  	| BattleTech (USA)					| 		| 1994	| Extreme Entert| Sega Megadrive| 					|
| md_btoadsdd	|  	| Battletoads & Double Dragon - The Ultimate Team (USA)	| 		| 1993	| Tradewest	| Sega Megadrive| 					|
| md_btoads	|  	| Battletoads (World)					| 		| 1991	| Tradewest	| Sega Megadrive| 					|
| bayroute1	|  	| Bay Route (set 1, US, unprotected)			| bayroute	| 1989	| Sunsoft / Sega| System 16B	| No Sound, Missing Z80 Program ROM	|
| bayroutej	|  	| Bay Route (set 2, Japan, FD1094 317-0115)		| bayroute	| 1989	| Sunsoft / Sega| System 16B	| 					|
| bayroute	|  	| Bay Route (set 3, World, FD1094 317-0116)		| 		| 1989	| Sunsoft / Sega| System 16B	| 					|
